video_name,frame_number,label,palm_tilt_degrees,temporal_stability
handshake_clip_10,34,1,111.77869270298362,0.3112042479086808
handshake_clip_10,35,1,114.38508346542596,0.3112042479086808
handshake_clip_10,36,1,101.64369077717026,0.3112042479086808
handshake_clip_10,37,1,104.01325700375138,0.1688167660797595
handshake_clip_10,38,1,106.1609703218926,0.1688167660797595
handshake_clip_10,39,1,99.55145388188014,0.1688167660797595
handshake_clip_10,40,1,103.36369469037986,0.1688167660797595
handshake_clip_10,41,1,104.93277544805662,0.017013006729950278
handshake_clip_10,42,1,102.78551341614416,0.03765787146856353
handshake_clip_10,43,1,153.02399319854118,0.1596994057752306
handshake_clip_10,44,1,171.75184982962372,0.1596994057752306
handshake_clip_10,45,1,176.57155253590008,0.1596994057752306
handshake_clip_10,46,1,128.88609928270338,0.17202374299443746
handshake_clip_10,47,1,98.60016494590485,0.17202374299443746
handshake_clip_10,48,1,106.15681255777834,0.17202374299443746
handshake_clip_10,49,1,102.95846549141447,0.17202374299443746
handshake_clip_10,50,1,-167.89593392772787,0.32037052595301607
handshake_clip_10,51,1,177.4168857093216,0.32037052595301607
handshake_clip_10,52,1,155.0160634609799,0.32037052595301607
handshake_clip_10,53,1,30.96907264901339,0.32037052595301607
handshake_clip_10,54,1,98.31578376698164,0.32037052595301607
handshake_clip_10,55,1,105.93102625143152,0.3045807947273607
handshake_clip_10,56,1,97.00853017116313,0.3045807947273607
handshake_clip_10,57,1,164.13747501887715,0.3045807947273607
handshake_clip_10,58,1,171.87603136689683,0.3045807947273607
handshake_clip_10,59,1,101.32675638378686,0.2827283503570209
handshake_clip_10,60,1,100.77864736719717,0.2827283503570209
handshake_clip_10,61,1,171.06182116509095,0.2827283503570209
handshake_clip_10,62,1,162.05347101258164,0.2827283503570209
handshake_clip_10,63,1,95.73049613117408,0.2827283503570209
handshake_clip_10,64,1,95.90637508353052,0.26378639465942205
handshake_clip_10,65,1,161.03593451374306,0.26378639465942205
handshake_clip_10,66,1,164.49589304870096,0.23846109584182304
handshake_clip_10,67,1,169.74082712553727,0.23846109584182304
handshake_clip_10,68,1,164.70612586911778,0.2176981737642121
handshake_clip_10,69,1,99.25528724225477,0.2282859696741213
handshake_clip_10,70,1,85.72810849413695,0.2282859696741213
handshake_clip_10,71,1,70.65681318177566,0.2282859696741213
handshake_clip_10,72,1,-7.486857171607193,0.2282859696741213
handshake_clip_10,73,1,27.568262417103075,0.2282859696741213
handshake_clip_10,74,1,106.60986531182843,0.20180860421684121
handshake_clip_10,75,1,129.48766803413068,0.0407819357089528
handshake_clip_10,76,1,84.68942422268789,0.0407819357089528
handshake_clip_10,77,1,-0.8448781222138448,0.032802906895365504
handshake_clip_10,78,1,93.84910278887857,0.053504418393739386
handshake_clip_10,79,1,165.27437234417664,0.053504418393739386
handshake_clip_10,80,1,168.6027982622662,0.053504418393739386
handshake_clip_10,81,1,169.73735740957966,0.053504418393739386
handshake_clip_10,82,1,170.30896119737707,0.053504418393739414
handshake_clip_10,83,1,170.65325423104707,0.053504418393739414
handshake_clip_10,84,1,170.88332471868418,0.053504418393739414
handshake_clip_10,85,1,171.0479220835172,0.053504418393739414
handshake_clip_10,86,1,44.68806056198353,0.5026264109380065
handshake_clip_10,87,1,-28.80589931164249,0.5026264109380065
handshake_clip_10,88,1,159.56204468620697,0.5026264109380065
handshake_clip_10,89,1,159.56204468620697,0.5026264109380065
handshake_clip_28,0,1,93.34043031723729,0.0
handshake_clip_28,1,1,93.34043031723729,0.36954756896133556
handshake_clip_28,2,1,93.34043031723729,0.36954756896133556
handshake_clip_28,3,1,93.34043031723729,0.36954756896133556
handshake_clip_28,4,1,93.34043031723729,0.36954756896133556
handshake_clip_28,5,1,93.34043031723729,0.0
handshake_clip_28,6,1,93.34043031723729,0.0
handshake_clip_28,7,1,93.34043031723729,0.0
handshake_clip_28,8,1,93.34043031723729,0.0
handshake_clip_28,9,1,93.34043031723729,0.0
handshake_clip_28,10,1,93.34043031723729,0.0
handshake_clip_28,11,1,93.34043031723729,0.0
handshake_clip_28,12,1,93.34043031723729,0.0
handshake_clip_28,13,1,93.34043031723729,0.0
handshake_clip_28,14,1,93.34043031723729,0.0
handshake_clip_28,15,1,93.34043031723729,0.0
handshake_clip_28,16,1,93.34043031723729,0.0
handshake_clip_28,17,1,96.73264655833012,0.01815449167786931
handshake_clip_28,18,1,-51.35288419334092,0.45134520811777074
handshake_clip_28,19,1,110.26267427883211,0.45134520811777074
handshake_clip_28,20,1,112.1212747553872,0.45134520811777074
handshake_clip_28,21,1,70.14294247200345,0.45134520811777074
handshake_clip_28,22,1,79.41100719755185,0.45134520811777074
handshake_clip_28,23,1,78.11865962468067,0.26883149233636683
handshake_clip_28,24,1,78.9334648648604,0.2688314923363668
handshake_clip_28,25,1,111.74984907935688,0.262570770177127
handshake_clip_28,26,1,106.44780630597054,0.24657265711590015
handshake_clip_28,27,1,79.646617055506,0.24657265711590015
handshake_clip_28,28,1,70.32783578337443,0.24657265711590015
handshake_clip_28,29,1,75.42261459418904,0.24657265711590015
handshake_clip_28,30,1,82.53410030134236,0.21876788986327034
handshake_clip_28,31,1,108.27746557717917,0.2456687689663167
handshake_clip_28,32,1,79.6341416187671,0.2456687689663167
handshake_clip_28,33,1,74.04152401333353,0.2456687689663167
handshake_clip_28,34,1,75.9271581373612,0.2456687689663167
handshake_clip_28,35,1,77.29827530641339,0.2456687689663167
handshake_clip_28,36,1,96.95373600487927,0.3882729116797616
handshake_clip_28,37,1,79.77221455935435,0.3882729116797616
handshake_clip_28,38,1,93.37232638379507,0.3882729116797616
handshake_clip_28,39,1,78.77618497745205,0.3882729116797616
handshake_clip_28,40,1,80.40162319598062,0.3882729116797616
handshake_clip_28,41,1,91.18150925694285,0.3087005055482343
handshake_clip_28,42,1,74.24463983899548,0.2987147870366121
handshake_clip_28,43,1,76.07581082796887,0.2987147870366121
handshake_clip_28,44,1,101.5352404253214,0.2987147870366121
handshake_clip_28,45,1,101.35545307882771,0.2987147870366121
handshake_clip_28,46,1,74.88201938563095,0.2987147870366121
handshake_clip_28,47,1,71.96045814528038,0.11477435278951614
handshake_clip_28,48,1,93.305682903021,0.2924276302914153
handshake_clip_28,49,1,102.702264307314,0.2924276302914153
handshake_clip_28,50,1,97.13404933390213,0.36102025922882114
handshake_clip_28,51,1,73.96226692338728,0.36102025922882114
handshake_clip_28,52,1,108.84507695911512,0.3901640227291193
handshake_clip_28,53,1,98.54801236792566,0.3901640227291193
handshake_clip_28,54,1,100.03282833359373,0.39247227861138057
handshake_clip_28,55,1,95.90967531101438,0.39247227861138057
handshake_clip_28,56,1,113.70929597187617,0.39247227861138057
handshake_clip_28,57,1,92.1543959263602,0.39247227861138057
handshake_clip_28,58,1,110.50604367229457,0.39247227861138057
handshake_clip_28,59,1,75.76881111295891,0.2719622853254451
handshake_clip_28,60,1,71.24071118302058,0.2719622853254451
handshake_clip_28,61,1,75.56863532801435,0.2719622853254451
handshake_clip_28,62,1,-120.61532824871226,0.2719622853254451
handshake_clip_28,63,1,115.75835934895532,0.2719622853254451
handshake_clip_28,64,1,107.81911985023882,0.20936243225852366
handshake_clip_28,65,1,107.93107661247313,0.20936243225852366
handshake_clip_28,66,1,104.996494900301,0.20936243225852366
handshake_clip_28,67,1,101.2880768975021,0.13048251013312637
handshake_clip_28,68,1,71.70725204602479,0.24642874795664635
handshake_clip_28,69,1,110.90805467908125,0.27933243713095557
handshake_clip_28,70,1,100.87533630237394,0.27933243713095557
handshake_clip_28,71,1,80.11040778199231,0.27933243713095557
handshake_clip_28,72,1,83.04448356471674,0.27933243713095557
handshake_clip_28,73,1,85.8200818114977,0.27933243713095557
handshake_clip_28,74,1,88.4377222385242,0.10637448460183614
handshake_clip_28,75,1,90.90050139562207,0.10637448460183614
handshake_clip_28,76,1,93.21344986526663,0.00656149704109933
handshake_clip_28,77,1,95.38296108430708,0.00656149704109933
handshake_clip_28,78,1,92.44252187103179,0.027392847531735483
handshake_clip_28,79,1,92.44252187103179,0.027392847531735483
handshake_clip_28,80,1,92.44252187103179,0.027392847531735483
handshake_clip_28,81,1,92.44252187103179,0.027392847531735483
handshake_clip_28,82,1,92.44252187103179,0.027392847531735483
handshake_clip_28,83,1,92.44252187103179,0.0
handshake_clip_28,84,1,92.44252187103179,0.0
handshake_clip_28,85,1,92.44252187103179,0.0
handshake_clip_28,86,1,92.44252187103179,0.0
handshake_clip_28,87,1,92.44252187103179,0.0
handshake_clip_28,88,1,92.44252187103179,0.0
handshake_clip_28,89,1,92.44252187103179,0.0
handshake_clip_17,0,1,41.95739554536791,0.0
handshake_clip_17,1,1,48.72452232158246,0.22553055862068547
handshake_clip_17,2,1,53.552711087139585,0.22553055862068547
handshake_clip_17,3,1,57.12416728441459,0.22553055862068547
handshake_clip_17,4,1,59.85351181874201,0.22553055862068547
handshake_clip_17,5,1,61.998180475261336,0.007894371366349021
handshake_clip_17,6,1,63.72338647751306,0.007894371366349021
handshake_clip_17,7,1,65.13883871641633,0.007894371366349021
handshake_clip_17,8,1,66.31974092359712,0.007894371366349021
handshake_clip_17,9,1,67.3191360594797,0.007894371366349021
handshake_clip_17,10,1,68.17539451995223,0.007894371366349021
handshake_clip_17,11,1,68.91689956981389,0.007894371366349021
handshake_clip_17,12,1,69.56506544209988,0.007894371366349007
handshake_clip_17,13,1,70.13633386907578,0.007894371366349007
handshake_clip_17,14,1,70.64352713902218,0.007894371366348966
handshake_clip_17,15,1,71.09678535571894,0.007894371366348966
handshake_clip_17,16,1,71.50422866607528,0.007894371366348966
handshake_clip_17,17,1,71.8724336420019,0.007894371366348966
handshake_clip_17,18,1,75.38759952657568,0.05997995874042418
handshake_clip_17,19,1,79.04483402267714,0.05997995874042418
handshake_clip_17,20,1,82.82149740067278,0.05997995874042418
handshake_clip_17,21,1,86.68935509469439,0.05997995874042418
handshake_clip_17,22,1,90.61552176921266,0.05997995874042418
handshake_clip_17,23,1,86.37434797573648,0.05997995874042418
handshake_clip_17,24,1,62.973137989721316,0.05997995874042418
handshake_clip_17,25,1,-62.223673537543526,0.05997995874042418
handshake_clip_17,26,1,-74.92595575817775,0.05997995874042418
handshake_clip_17,27,1,-62.418143723356266,0.11513270023803572
handshake_clip_17,28,1,-15.089386505399053,0.11513270023803572
handshake_clip_17,29,1,51.118184793970364,0.11513270023803573
handshake_clip_17,30,1,94.90292198548751,0.3437368158512753
handshake_clip_17,31,1,86.14896870597039,0.3437368158512753
handshake_clip_17,32,1,73.23479424823213,0.3437368158512753
handshake_clip_17,33,1,66.59592792266062,0.3437368158512753
handshake_clip_17,34,1,89.43561052055057,0.3437368158512753
handshake_clip_17,35,1,96.35292289643658,0.3081475558693607
handshake_clip_17,36,1,93.9267603660486,0.3081475558693607
handshake_clip_17,37,1,71.0564534515627,0.3081475558693607
handshake_clip_17,38,1,-69.28966798710195,0.3081475558693607
handshake_clip_17,39,1,71.16654982039275,0.3034728103367414
handshake_clip_17,40,1,69.9403185440362,0.3034728103367414
handshake_clip_17,41,1,44.20157400677805,0.3034728103367414
handshake_clip_17,42,1,-49.56168689124783,0.3034728103367414
handshake_clip_17,43,1,-75.39049045011718,0.3034728103367414
handshake_clip_17,44,1,64.34648101400673,0.29404149824017345
handshake_clip_17,45,1,-57.10847699220485,0.2986209388864781
handshake_clip_17,46,1,96.5409295689818,0.2986209388864781
handshake_clip_17,47,1,95.0452604153165,0.2986209388864781
handshake_clip_17,48,1,93.34428842123255,0.2986209388864781
handshake_clip_17,49,1,91.39634630160488,0.2986209388864781
handshake_clip_17,50,1,93.12505957802293,0.01218595867191303
handshake_clip_17,51,1,94.5873027975802,0.004329532470770886
handshake_clip_17,52,1,95.8387457629661,0.004329532470770886
handshake_clip_17,53,1,74.26998722894557,0.004949416766076428
handshake_clip_17,54,1,-64.54770138686338,0.0049494167660764825
handshake_clip_17,55,1,-42.946619636762755,0.006217870063160736
handshake_clip_17,56,1,60.69046536340176,0.006217870063160736
handshake_clip_17,57,1,86.17660123303249,0.006217870063160736
handshake_clip_17,58,1,92.1562682450246,0.006217870063160736
handshake_clip_17,59,1,96.34438589696673,0.019606708456336445
handshake_clip_17,60,1,100.42874201384903,0.019606708456336483
handshake_clip_17,61,1,94.9277421999051,0.019606708456336483
handshake_clip_17,62,1,86.42591385542188,0.019606708456336483
handshake_clip_17,63,1,90.03434139618884,0.019606708456336483
handshake_clip_17,64,1,92.50426632951735,0.019606708456336483
handshake_clip_17,65,1,94.29497305813796,0.01698302672994501
handshake_clip_17,66,1,94.47305036171625,0.016983026729944988
handshake_clip_17,67,1,58.33700563791859,0.005445066023915222
handshake_clip_17,68,1,98.85856223122363,0.011382722010163281
handshake_clip_17,69,1,-11.06658697895994,0.4005552408203171
handshake_clip_17,70,1,26.01698520405166,0.4005552408203171
handshake_clip_17,71,1,58.34854380131155,0.4005552408203171
handshake_clip_17,72,1,75.51366722046592,0.4005552408203171
handshake_clip_17,73,1,84.53913942024434,0.4005552408203171
handshake_clip_17,74,1,89.85149176280329,0.049517476869784444
handshake_clip_17,75,1,93.29599341611325,0.049517476869784444
handshake_clip_17,76,1,95.69450925253494,0.049517476869784444
handshake_clip_17,77,1,97.45501506453562,0.049517476869784444
handshake_clip_17,78,1,57.635833049429614,0.2991362936853221
handshake_clip_17,79,1,53.51813950757908,0.2991362936853221
handshake_clip_17,80,1,3.2956931014306803,0.2991362936853221
handshake_clip_17,81,1,20.468410957295816,0.2991362936853221
handshake_clip_17,82,1,37.00916725712598,0.2991362936853221
handshake_clip_17,83,1,50.69445944664627,0.06562221405890156
handshake_clip_17,84,1,79.70598846505237,0.09285904710380755
handshake_clip_17,85,1,78.38899988819833,0.09285904710380755
handshake_clip_17,86,1,75.93213899953638,0.09285904710380755
handshake_clip_17,87,1,69.78035665628707,0.09285904710380755
handshake_clip_17,88,1,34.469866547132725,0.09285904710380755
handshake_clip_17,89,1,34.469866547132725,0.026297811251236283
handshake_clip_21,0,1,-70.73667017133968,0.0
handshake_clip_21,1,1,-70.73667017133968,0.14148517843659347
handshake_clip_21,2,1,-70.73667017133968,0.14148517843659347
handshake_clip_21,3,1,-70.73667017133968,0.14148517843659347
handshake_clip_21,4,1,-70.73667017133968,0.14148517843659347
handshake_clip_21,5,1,-70.73667017133968,0.0
handshake_clip_21,6,1,-70.73667017133968,0.0
handshake_clip_21,7,1,-82.21508338099902,0.0004872405807015187
handshake_clip_21,8,1,-88.494373677739,0.00048724058070162584
handshake_clip_21,9,1,-92.36667056179175,0.00048724058070162584
handshake_clip_21,10,1,-94.97135745154723,0.00048724058070162584
handshake_clip_21,11,1,-96.83623843604929,0.00048724058070162584
handshake_clip_21,12,1,-98.23458441057278,0.00048724058070162584
handshake_clip_21,13,1,-99.32080739175274,0.00048724058070162584
handshake_clip_21,14,1,-79.5172970718664,0.012196027939275192
handshake_clip_21,15,1,49.732358125426146,0.012196027939275192
handshake_clip_21,16,1,63.0634753274676,0.012196027939275192
handshake_clip_21,17,1,66.26311601047036,0.012196027939275192
handshake_clip_21,18,1,67.68852383124397,0.012196027939275192
handshake_clip_21,19,1,68.49411014174221,0.012196027939275192
handshake_clip_21,20,1,69.01176570293634,0.012196027939275192
handshake_clip_21,21,1,69.37239939120767,0.012196027939275192
handshake_clip_21,22,1,69.63802791329779,0.012196027939275192
handshake_clip_21,23,1,69.84181588261599,0.012196027939275192
handshake_clip_21,24,1,70.00310332923507,0.012196027939275192
handshake_clip_21,25,1,70.13392824596482,0.012196027939275192
handshake_clip_21,26,1,70.24217513906821,0.012196027939275192
handshake_clip_21,27,1,-176.10154155013706,0.3239368427081759
handshake_clip_21,28,1,-173.363386074316,0.3239368427081759
handshake_clip_21,29,1,-171.15490928548914,0.3239368427081759
handshake_clip_21,30,1,-169.34099135287713,0.3239368427081759
handshake_clip_21,31,1,85.246395018184,0.3239368427081759
handshake_clip_21,32,1,94.68443019233662,0.3156714413273572
handshake_clip_21,33,1,155.86247682730647,0.3156714413273572
handshake_clip_21,34,1,164.5644650742804,0.3156714413273572
handshake_clip_21,35,1,128.33107402995495,0.3156714413273572
handshake_clip_21,36,1,146.3803034421586,0.18810084406317848
handshake_clip_21,37,1,-161.89590632667213,0.18810084406317848
handshake_clip_21,38,1,-113.67296448897011,0.18810084406317848
handshake_clip_21,39,1,-132.3074703524213,0.05892776344617267
handshake_clip_21,40,1,-163.21435194254101,0.05892776344617267
handshake_clip_21,41,1,164.77929884860188,0.05892776344617267
handshake_clip_21,42,1,144.82347085774336,0.05892776344617267
handshake_clip_21,43,1,133.79899984945044,0.03362387838159584
handshake_clip_21,44,1,-6.0447172593891025,0.09734829034247972
handshake_clip_21,45,1,-12.155987247213817,0.09734829034247977
handshake_clip_21,46,1,-13.843660449299119,0.09734829034247977
handshake_clip_21,47,1,-12.027057303214923,0.09734829034247977
handshake_clip_21,48,1,-7.482581728730092,0.09734829034247977
handshake_clip_21,49,1,20.740473177339833,0.09734829034247977
handshake_clip_21,50,1,55.823687181523525,0.09734829034247972
handshake_clip_21,51,1,90.30018068842162,0.09226506149071717
handshake_clip_21,52,1,88.9278622011733,0.09226506149071717
handshake_clip_21,53,1,85.79857971931766,0.3464110303719678
handshake_clip_21,54,1,84.99552949713218,0.3464110303719678
handshake_clip_21,55,1,84.19363333563622,0.3464110303719678
handshake_clip_21,56,1,83.39320210172968,0.3464110303719678
handshake_clip_21,57,1,82.59454324209229,0.3464110303719678
handshake_clip_21,58,1,74.41490790744238,0.02702737513009482
handshake_clip_21,59,1,75.41521642060844,0.02702737513009482
handshake_clip_21,60,1,76.4130904569511,0.02702737513009482
handshake_clip_21,61,1,77.40793610388211,0.02702737513009482
handshake_clip_21,62,1,91.22560802669214,0.03317342909188412
handshake_clip_21,63,1,88.15451610772874,0.100688889582514
handshake_clip_21,64,1,81.05616656048437,0.100688889582514
handshake_clip_21,65,1,51.890341240445586,0.100688889582514
handshake_clip_21,66,1,83.8758877711143,0.3101495106917271
handshake_clip_21,67,1,77.51689422883591,0.3101495106917271
handshake_clip_21,68,1,73.51034342510312,0.3101495106917271
handshake_clip_21,69,1,73.72946150625678,0.3101495106917271
handshake_clip_21,70,1,73.98415834338948,0.3101495106917271
handshake_clip_21,71,1,74.28385208930192,0.026278743447710945
handshake_clip_21,72,1,74.64160064853004,0.026278743447710945
handshake_clip_21,73,1,75.07604399473438,0.019953885322340454
handshake_clip_21,74,1,75.61473527154268,0.019953885322340454
handshake_clip_21,75,1,76.30017144274929,0.019953885322340454
handshake_clip_21,76,1,77.20146090952798,0.019953885322340454
handshake_clip_21,77,1,78.43886224340106,0.019953885322340454
handshake_clip_21,78,1,80.24128937917479,0.019953885322340454
handshake_clip_21,79,1,83.1022335187831,0.019953885322340454
handshake_clip_21,80,1,88.2995334009754,0.019953885322340454
handshake_clip_21,81,1,100.24041509334826,0.019953885322340454
handshake_clip_21,82,1,139.71003672882512,0.019953885322340454
handshake_clip_21,83,1,139.71003672882512,0.019953885322340454
handshake_clip_21,84,1,139.71003672882512,0.019953885322340454
handshake_clip_21,85,1,139.71003672882512,0.01995388532234043
handshake_clip_21,86,1,139.71003672882512,0.019953885322340357
handshake_clip_21,87,1,139.71003672882512,0.0
handshake_clip_21,88,1,139.71003672882512,0.0
handshake_clip_21,89,1,139.71003672882512,0.0
handshake_clip_19,0,1,97.68632542782083,0.0
handshake_clip_19,1,1,97.68632542782083,0.4542411206633105
handshake_clip_19,2,1,97.68632542782083,0.4542411206633105
handshake_clip_19,3,1,97.68632542782083,0.4542411206633105
handshake_clip_19,4,1,97.68632542782083,0.4542411206633105
handshake_clip_19,5,1,97.68632542782083,0.0
handshake_clip_19,6,1,97.68632542782083,0.0
handshake_clip_19,7,1,97.68632542782083,0.0
handshake_clip_19,8,1,97.68632542782083,0.0
handshake_clip_19,9,1,97.68632542782083,0.0
handshake_clip_19,10,1,97.68632542782083,0.0
handshake_clip_19,11,1,97.68632542782083,0.0
handshake_clip_19,12,1,97.68632542782083,0.0
handshake_clip_19,13,1,97.68632542782083,0.0
handshake_clip_19,14,1,97.68632542782083,0.0
handshake_clip_19,15,1,97.68632542782083,0.0
handshake_clip_19,16,1,97.68632542782083,0.0
handshake_clip_19,17,1,101.24646218973322,0.011442769960840652
handshake_clip_19,18,1,99.79867974920298,0.011442769960840652
handshake_clip_19,19,1,98.37413016063545,0.011442769960840652
handshake_clip_19,20,1,96.97397617775057,0.011442769960840652
handshake_clip_19,21,1,95.5992247238585,0.011442769960840652
handshake_clip_19,22,1,94.25072970462308,0.00968890690046202
handshake_clip_19,23,1,91.11051912929932,0.00968890690046202
handshake_clip_19,24,1,91.95014195907784,0.00968890690046202
handshake_clip_19,25,1,92.82811393561583,0.00968890690046202
handshake_clip_19,26,1,93.7466819105394,0.00968890690046202
handshake_clip_19,27,1,94.50847874587757,0.005585733025760615
handshake_clip_19,28,1,95.2775980634854,0.005459967564686372
handshake_clip_19,29,1,96.0538648281951,0.005459967564686372
handshake_clip_19,30,1,96.83709024619884,0.005459967564686372
handshake_clip_19,31,1,96.96968198989683,0.003879382015270681
handshake_clip_19,32,1,96.8583836269332,0.003879382015270681
handshake_clip_19,33,1,96.74968915648056,0.0038793820152706257
handshake_clip_19,34,1,96.64350901129377,0.0038793820152706257
handshake_clip_19,35,1,94.43243740537366,0.0055861319016374455
handshake_clip_19,36,1,96.98844587553141,0.296745171278225
handshake_clip_19,37,1,94.15823390385887,0.3202598803386262
handshake_clip_19,38,1,94.4382126269109,0.3202598803386262
handshake_clip_19,39,1,94.73993383727316,0.3202598803386262
handshake_clip_19,40,1,95.253489665977,0.3202598803386262
handshake_clip_19,41,1,95.75836290519297,0.3202598803386262
handshake_clip_19,42,1,96.25469545989364,0.02247964498739045
handshake_clip_19,43,1,96.74262960326791,0.022479644987390395
handshake_clip_19,44,1,95.16262153405701,0.020269194377333922
handshake_clip_19,45,1,93.65386561283655,0.020269194377333922
handshake_clip_19,46,1,91.82627280464969,0.020269194377333922
handshake_clip_19,47,1,92.92275225956502,0.020269194377333922
handshake_clip_19,48,1,94.02358912880139,0.008744648949026454
handshake_clip_19,49,1,95.12799243312647,0.008744648949026454
handshake_clip_19,50,1,96.23515547458072,0.008744648949026454
handshake_clip_19,51,1,95.10898632340721,0.017440639464596352
handshake_clip_19,52,1,94.81281609902621,0.017440639464596352
handshake_clip_19,53,1,97.61828307591882,0.025501165152037344
handshake_clip_19,54,1,96.4953477334913,0.025501165152037344
handshake_clip_19,55,1,95.41169702454116,0.025501165152037344
handshake_clip_19,56,1,94.36604058975868,0.025501165152037344
handshake_clip_19,57,1,93.3570756080236,0.025501165152037344
handshake_clip_19,58,1,93.85328749711545,0.005205825860601528
handshake_clip_19,59,1,94.34884480473619,0.00520582586060156
handshake_clip_19,60,1,94.84367484045626,0.005205825860601573
handshake_clip_19,61,1,95.33770556088461,0.005205825860601573
handshake_clip_19,62,1,94.65957860340924,0.009835398787563494
handshake_clip_19,63,1,93.87815493256024,0.009835398787563494
handshake_clip_19,64,1,93.09253383237237,0.009835398787563494
handshake_clip_19,65,1,92.3029790838624,0.009835398787563494
handshake_clip_19,66,1,99.42693247495349,0.012748476658204501
handshake_clip_19,67,1,96.71482992367238,0.012748476658204501
handshake_clip_19,68,1,94.03861705795325,0.012748476658204501
handshake_clip_19,69,1,96.09162166088672,0.01713202994341593
handshake_clip_19,70,1,98.07255358289744,0.01713202994341593
handshake_clip_19,71,1,99.98065662124915,0.017132029943415967
handshake_clip_19,72,1,97.93239103531475,0.19757562021643993
handshake_clip_19,73,1,89.21897405323293,0.19757562021643996
handshake_clip_19,74,1,96.11868687584696,0.3857703300478878
handshake_clip_19,75,1,98.07533974735078,0.3857703300478878
handshake_clip_19,76,1,100.14369367696537,0.3857703300478878
handshake_clip_19,77,1,102.32772637424709,0.3857703300478878
handshake_clip_19,78,1,100.25923358082701,0.3857703300478878
handshake_clip_19,79,1,92.12724006659934,0.06611020817019606
handshake_clip_19,80,1,81.4299526697993,0.06611020817019606
handshake_clip_19,81,1,94.41120742658248,0.09379109035538663
handshake_clip_19,82,1,93.56408192244103,0.09379109035538663
handshake_clip_19,83,1,92.64926702909995,0.09379109035538663
handshake_clip_19,84,1,91.75095809479205,0.09379109035538663
handshake_clip_19,85,1,91.49420864978117,0.09379109035538663
handshake_clip_19,86,1,91.24018866901056,0.012515174442935649
handshake_clip_19,87,1,90.98886468609646,0.012515174442935649
handshake_clip_19,88,1,90.74020352622597,0.012515174442935649
handshake_clip_19,89,1,90.49417231255758,0.0027796822665429994
handshake_clip_26,0,1,109.70923177926613,0.0
handshake_clip_26,1,1,109.70923177926613,0.6769572470213501
handshake_clip_26,2,1,109.70923177926613,0.6769572470213501
handshake_clip_26,3,1,109.70923177926613,0.6769572470213501
handshake_clip_26,4,1,109.70923177926613,0.6769572470213501
handshake_clip_26,5,1,107.74724853119382,0.0024616609779624992
handshake_clip_26,6,1,105.91638627730227,0.0024616609779625127
handshake_clip_26,7,1,104.20731110099472,0.0024616609779625127
handshake_clip_26,8,1,109.44216687420479,0.00662466886992715
handshake_clip_26,9,1,123.59260719567246,0.05776236791634386
handshake_clip_26,10,1,145.11927262288373,0.057762367916343864
handshake_clip_26,11,1,171.29686543948452,0.057762367916343864
handshake_clip_26,12,1,-166.6108289660434,0.057762367916343864
handshake_clip_26,13,1,161.3997674312578,0.0962446271223457
handshake_clip_26,14,1,136.4329983200491,0.0962446271223457
handshake_clip_26,15,1,121.84112331396106,0.09624462712234573
handshake_clip_26,16,1,113.32913805191797,0.09624462712234573
handshake_clip_26,17,1,107.9743112764212,0.09624462712234573
handshake_clip_26,18,1,107.8272208761439,0.15758840649498226
